text_idx,sentence_idx,verb,sentence,verb_idx,label
g0l-fragment01,225,reply,"No , replied Sorge , which was what he 'd been told to say .",2,0
kcc-fragment02,60,see,"But anyway he saw this one stall and he had a look and they had three racks of them for ten ninety nine and then we found some others then , they were they were ten ninety nine but they were as thick as these other ones .",3,0
b1g-fragment02,1439,enhance,Southworth et al. ( 1989 ) have enhanced the MASSVAC model with the addition of a colour graphics module which they call MVOPL .,7,0
b1g-fragment02,1185,define,"Formally , a hazard can be defined as : a physical situation with a potential for human injury , damage to property , damage to the environment , or some combination of these ( Health and Safety Executive 1989 : 30 ) .",6,0
a1k-fragment02,32,seem,"There are two types of pub rock occasions : those , like the one described above , where the band is likely to suffer from agrophobia ; and those where the pub is so crowded , death through asphixiation seems to be the only way to get out .",39,0
ab9-fragment03,988,flee,"Grizel Huntley reached out to comfort her but she forced back her chair and fled , clutching her handbag and napkin , leaving her mother with the ruins of lunch .",14,1
b1g-fragment02,1565,exist,"Existing GIS techniques usually base the estimates on area-weighted shares , so that a new polygon created by slicing an existing area in half is assigned half the population of that source unit .",20,0
a7y-fragment03,172,allege,"IF a dwelling house is in such a state of disrepair as to be prejudicial to health or a nuisance , the tenant may lay an information against his landlord alleging the existence of a statutory nuisance under the Public Health Act 1936 .",30,0
b1g-fragment02,1182,improve,"In this sense the scene is clearly one of hazard problems looking for improved GIS rather than for GIS looking for good problems , as is all too often the case .",13,0
c8t-fragment01,130,help,Throughout these manoeuvrings Alice Mair sat quietly watching from the car but made no move to help .,16,0
a1n-fragment18,366,close,"The odds are favourable enough according to Chelsea 's Mike Hazard , who said of his adversary : He could cope in Poland , not just because of his ability to close people down and use the ball well , but temperament you saw when he scored the goal that won Arsenal the League .",31,1
ahf-fragment24,552,know,"Very few know their MP is a Conservative , and hardly anyone that his name is Neville Trotter , defender of a slender 2,500 majority .",2,0
ahc-fragment60,1247,continue,The old drover 's road turned aside here and climbed under the rock faces of White Crags to continue its lonely course over Girdle Fell and down into Redesdale .,18,0
kbj-fragment17,1494,follow,Do you follow,2,1
a8u-fragment14,328,separate,"Oil slicks in Alaska and elsewhere helped Vikoma , the group 's environmental cleaning equipment manufacturer , which specialises in separating oil from water , and although Salvesen brick , is suffering in the second half from a 30 to 40 per cent cut in demand as housebuilding nosedives , the first half was prosperous and full year trading profit should be on a level with 1988 , says finance director Brian Fidler .",20,0
b1g-fragment02,1038,locate,"formed in the wake of the 1972 Stockholm conference , UNEP soon spawned the Global Environment Monitoring System ( GEMS ) as well as an international register of potentially toxic chemicals and a global network of sources to locate and provide technical , scientific and management information on the environment .",38,0
a1p-fragment01,6,take,"Though Dr Runcie and his party could not take Holy Communion at the papal mass , he had earlier celebrated the eucharist at the Anglican church in Rome after three demonstrators rose from the congregation as he ascended the pulpit ; the visit has been dogged by protests from supporters of the Rev Ian Paisley .",8,1
ew1-fragment01,57,take,"Their respective positions explain this in part : as ex-Prime Minister and a considerable figure in his own right , Balfour had the confidence to believe in his own judgement even when isolated from the bulk of the party ; as the tertium quid in the recent contest , Law had neither the weight nor the confidence to take such a detached view .",58,1
a1g-fragment26,395,suffer,I still do n't know if my family know where I am or if they will suffer from my decision .,16,0
as6-fragment01,79,direct,"The scope was extended in an enhanced Urban Programme , which included economic and environmental as well as social projects , and was specifically directed at the inner urban areas where the problems were most severe .",24,1
a1g-fragment27,410,ride,"What was surely the last ever Montenegrin royal event was masterminded by the republic 's new Communist leadership , which has abruptly stopped describing Nicholas as a class enemy , to ride the same wave of popular patriotism and royal fervour which swept Serbia in the recent celebrations of the 600th anniversary of the battle of Kosovo .",31,1
fet-fragment01,189,strike,"Now the nearest tree is an enormous trunk , struck by lightning and sawed-off .",9,1
ea7-fragment03,857,free,"Had not his grandson Raymond V fulfilled his crusading obligation in his early youth , thereby freeing himself from the necessity of interrupting his career in the county , the principality of Toulouse might have disintegrated altogether .",16,1
cdb-fragment02,411,take,"He was in agreement with my suggestion that the property be sold and before he returned to college in the autumn of 1976 , he took my advice and placed house and lands in the hands of an estate agent .",25,1
kbw-fragment04,2460,talk,You 're talking about last year are n't you ?,2,0
kbd-fragment07,2280,mean,"Well I mean , January",2,0
ab9-fragment03,912,make,"McLeish thanked him gravely , feeling , as he often did with the Wilsons , that he was being enveloped in a large feather eiderdown , and , made restless by the call , went down the corridor to where he knew Catherine Crane was also in , getting her office in order .",28,1
acj-fragment01,75,prove,"Although there are two offences , murder and manslaughter , the latter includes two distinct varieties : voluntary manslaughter ( killings which would be murder but for the existence of defined extenuating circumstances ) ; and involuntary manslaughter ( killings for which there is no need to prove any awareness of the risk of death being caused , but for which there is thought to be sufficient fault to justify criminal liability ) .",47,0
ahf-fragment24,558,doa,"All the trouble , says Ronnie , is down to a few families who doa n't keep their young uns in order .",14,0
kcv-fragment42,4436,want,And I want to eat well and I want to be comfortable and I want to stay in good hotel,2,0
ac2-fragment06,1542,take,Klepner will take over the files and ship them back to the States .,2,0
ab9-fragment03,1000,hang,"She just did n't seem to be able to hang on to men , he thought impatiently , not like his Angie , wherever she was .",9,0
ac2-fragment06,1356,go,You let me go rabitting on .,3,1
kbj-fragment17,1538,read,I can not read .,3,0
c8t-fragment01,143,go,Mr Dalgliesh is going to be one of the guests .,3,0
crs-fragment01,37,visit,"They were joined in the network by specialist teachers , funded by the ILEA and based in the special schools , who visited children at home before they were due to start school .",22,0
c8t-fragment01,127,drag,"Theresa gave him a brief , pitying smile , dragged the plastic bags from beneath the seat then expertly freed her brother and settled him on her left hip while , with the other hand , she collapsed the pushchair , with a single vigorous shake .",9,0
b1g-fragment02,1022,use,User expectations are often unreasonably high ; use of administrative computing systems encourages bureaucrats to believe that environmental data can just as readily be analysed and used to support decisions .,26,0
fpb-fragment01,1332,glare,"He sucked on his cigarette , furiously threw it into the fireplace , shoved his hands in his pockets , and glared at Adam .",21,1
kbp-fragment09,3707,get,knock and shove me but I always get in the way .,7,0
kbw-fragment42,14773,cos,"How 's Tim , cos he does n't sit down properly",4,0
a6u-fragment02,169,sell,The major auction houses have moved with the times and have found new ways of selling works which in both form and content would have proved an unstable investment a decade ago .,15,0
ew1-fragment01,11,lead,"Against Chamberlain it was remembered that he was a Liberal Unionist ( as was Lansdowne , who led the Unionists in the Lords ) and that he had not been entirely loyal to Balfour since the referendum pledge .",17,1
crs-fragment01,76,want,"No one told me about it , and no one wanted him to have it .",10,0
kbp-fragment09,4020,think,I think that 's about it that price range .,1,0
cb5-fragment02,3200,try,"After a few more minutes she became restless , and stood up again , her eyes searching the slope of the hillside and the valley below , trying to determine whether some small movement down there was a man on horseback or merely a trick of her imagination .",27,1
a1l-fragment01,26,mean,"The time-consuming nature of Janet 's part in the process , combined with a bad back which prevents her spending more than a couple of hours at the drawing board every day , means she can not keep up with her husband 's prolific output .",33,0
a1g-fragment27,417,invite,"A letter dropped through the post from the President of the Socialist Republic of Montenegro , inviting me to the funeral , said John Kennedy , a Conservative Party member who lives in Barking and is a distant relative of Nicholas .",16,0
kcv-fragment42,4322,know,Yes but heavens you know you 'll never climb with that and you 'll never climb the stairs,4,0
a1f-fragment11,187,travel,One for those who travel by aircraft and one for those who travel by train between London and Paris .,4,0
kbc-fragment13,6303,accord,According to according to what they say now they did .,2,0
kbw-fragment11,4156,go,"It was I remember reading in the paper that it 's been it 's been filmed at a house which no one 's ever been allowed to go in even the great sort of one of these country mansions , it was not",27,0
a1f-fragment09,171,create,But it should be possible to create and enforce enough common rules to prevent the absurd see-sawing of industrial relations legislation we have seen since 1969 .,6,0
kbw-fragment17,6190,make,"I know that , but will you make it stick .",7,1
b1g-fragment02,1360,use,"Most significantly , it incorporates a shortest path algorithm which uses the road network to find optimal routes between user-defined start and end nodes .",10,0
a1n-fragment18,348,turn,"London 's leading pair , as if piqued by this , turned 30 September into the longest afternoon .",11,1
clp-fragment01,759,seem,"The optimum size seems to be A3 , this is easily copied and circulated but is large enough to contain considerable detail .",3,0
b1g-fragment02,924,give,"Priority in the IGBP is intended to be given to those areas which deal with key interactions and significant changes on the time-scales of decades to centuries , that most affect the biosphere , that are most susceptible to human perturbations and those that will most likely lead to a practical , predictive capability for global change .",8,0
ew1-fragment01,81,supervise,"Steel-Maitland , Boraston , Jenkins and Fraser made up a team of experts , all of sufficient status to deal with politicians who might call into the office ; the work of the office was departmentalized for the first time and the heads of department brought together into a supervising board .",49,0
fet-fragment01,37,make,"But is n't it true , this garden has a fantastic character which makes you quite able to imagine the poets of the Renaissance strolling among these bushes and over the flowery grass ?",13,1
c8t-fragment01,28,see,"He saw a tall , handsome woman dressed with careful and expensive informality in a black cashmere sweater with a silk scarf at the throat and fawn trousers .",1,0
ac2-fragment06,1284,hear,I knew you 'd be delighted to hear that .,7,0
bpa-fragment14,2113,come,Lawton came and crouched down in front of it .,1,0
as6-fragment02,406,arrest,"The actual facts ' of who was arrested during the riots , whether black or white , were hardly debated since it was assumed that they were mostly black and mostly unemployed and involved with crime ( Keith , 1987 ) .",7,0
g0l-fragment01,114,use,"Now ah , yes we used the Lucy Ring .",5,0
kbp-fragment09,3837,grow,"But you know how it is , it 's family ties and kids growing up and then they grow up and have families of their own , then you get tied to the grandchildren or what have you .",13,0
ab9-fragment03,990,make,"Her husband Francis had made a slightly better showing than her daughter Jennifer , who was looking particularly ragged .",4,0
b1g-fragment02,1524,receive,"For example , we have received data from the Regional Cancer Registry in Manchester comprising all cancers of the larynx and lung notified between 1974 and 1984 .",5,0
g0l-fragment01,31,try,We are trying to find our missing scientist now .,2,0
kbw-fragment17,6104,say,I said to you you know,1,0
cdb-fragment02,397,tell,Some excuse would be made for not telling him .,7,0
acj-fragment01,67,implement,"That proposal , if implemented , would shift almost all the decision-making in homicide cases from the trial to the sentencing stage : the only issue of any consequence in most cases would be the sentence to be imposed , and all the distinctions now drawn at the stage of criminal liability would be reflected in the sentence alone .",4,0
clp-fragment01,902,use,A glossary of terms and acronyms used can be very helpful not only to the reader but also to the writer who is forced to consider carefully how he is using various technical terms .,30,0
ab9-fragment03,795,unclipp,"He waited till the horses were well away and looked round the wide , flat landscape carefully before unclipping the lead .",18,0
a2d-fragment05,31,wait,Where is the Wagon Train that seemed permanently to be circling its wagons waiting for a drunken pioneer 's wife to have twins in the last of them ?,13,1
a1n-fragment18,352,expect,"They are so frequent these days in London , which has eight of 20 First Division clubs , that we must expect aesthetic considerations to be overridden .",21,0
ac2-fragment06,1397,say,"He went down the airless corridor to his Boss 's office , said hello to the secretary , and walked into the large oak-panelled room which was as big as the lobby of many a sizeable hotel .",12,0
kbd-fragment07,2563,go,"I mean , I do n't know I , you see I left I had to come here so I left before Bob Monkhouse and everything , I just , I , all I did was go for couple of free drinks and plate of free food , which , I do n't think I got .",36,0
ahf-fragment63,1169,prepare,"But , like all the best soapbox orators , Major had prepared his repartee in advance .",11,1
g0l-fragment01,111,go,"Go on , Dimitri .",0,1
kbc-fragment13,5994,transfer,I mean she was in Park Hospital for so long and then she was transferred to a nursing home in Thornton .,14,0
al2-fragment23,261,challenging,"They were challenging the pay now sue later principle at Lloyd 's , which says names should pay cash calls first and fight them later .",2,1
ahb-fragment51,715,tell,"She repeatedly phoned Landlords , but was either unable to get an answer or told that manager Howard Keizner was unavailable .",14,1
amm-fragment02,1674,form,This is a typical coal shale ; shales and silts occurring between productive coal seams often contain impressions of the plants that went to form the coal .,24,0
kbc-fragment13,5886,know,I know for investment,1,0
clp-fragment01,820,lead,The increased importance of standardised informational support for both machines and operators has led to the concept of procedures as a separate design issue within a system ( Fig. 1.30 ) .,13,1
b1g-fragment02,1549,find,"In some cases , good hazard data exist but have simply not yet found their way into a GIS .",13,1
crs-fragment01,23,establish,"Some integrated services emerged in the early 1980s one playscheme was developed through a parent 's initiative , and an integrated adventure playground was established by a voluntary organisation .",24,0
kbd-fragment07,2439,hear,Must have heard about that from Alan .,2,0
kbc-fragment13,6136,remember,"I , cos I remember coming , coming back , I got lost .",4,0
amm-fragment02,1664,display,"The outline of the soft parts are also clearly displayed , so that the animal has been preserved almost in frozen motion .",9,0
ab9-fragment03,839,lead,"He was one of my boys , she said in explanation to the CID sergeant who was leading the party as they bumped over the rough road , through the thick mud and on to the dry embankment .",17,1
amm-fragment02,1737,look,"If it is correct that our trilobite lived above the sea bottom , actively swimming in the water , there are certain predictions we can make about its geological occurrence which can be tested by looking in the rocks .",35,0
ccw-fragment03,1680,seem,"I am not a small man , nor am I a weakling , yet the thin Sweetman seemed unconcerned as I jumped down into the cockpit .",17,0
ab9-fragment03,833,manage,"The boy thought longingly of his mother , but managed to help Miss Williams describe the location of the body to a startled local station sergeant and to drink a cup of sweet milky tea without being sick .",9,0
al2-fragment23,268,issue,It plans to issue a protective writ but is hoping to achieve a settlement .,3,0
a6u-fragment02,207,subsume,"The particularities of post-revolutionary Mexico are frequently subsumed by the decorativeness of the ethnic , by the generalised attractiveness of the radical avant-garde .",7,0
cb5-fragment02,3212,put,So you 've decided to put in an appearance ?,5,1
kcu-fragment02,1804,come,Come over here !,0,0
kbd-fragment07,2697,gon,He 's gon na out with some stick !,2,1
ac2-fragment06,1513,see,"I suppose Mueller saw to that , Mark said sarcastically .",3,1
ew1-fragment01,118,bring,"Such investments had a double purpose , for they could bring in income and provide a political bonus .",10,1
b1g-fragment02,1160,treat,"Yet , even if all of this causes great uncertainty among scientists , it is still a reasonable prediction that a decade ahead will see both environmental monitoring and prediction treated as an everyday need and activity in major organizations .",30,0
kbw-fragment42,14768,cos,"I shouted breakfast is ready and then I started my breakfast , cos you had gone upstairs were n't you ?",12,0
b1g-fragment02,915,interpret,"In giving the 1990 Robens Coal Science Lecture at the Royal Institution , Sir John Mason ( a former Director of the Meteorological Office ) urged caution in interpreting the results of the massive atmospheric and oceanic modelling exercises ; as the equilibrium models are refined to take account of the thermal lag in oceans , etc. , lower values of predicted changes are likely .",28,0
b1g-fragment02,1331,estimate,"This is taken very seriously in the USA , where the Environmental Protection Agency estimates that 10 000Â‰Ã›Ã’20 000 deaths from lung cancer each year are due to radon gas exposure .",14,0
a38-fragment01,12,use,"However , many cars built within the last few years have hardened valve seats , or alloy cylinder heads that need little ( simply a retune ) or no modification to use unleaded petrol .",31,0
kcc-fragment02,39,see,"Anyway , erm we went to the Polly had n't seen them in the shops anywhere and went to Caerphilly market on Saturday morning and as we were coming from it he said look there 's a shirt you want for Robert there .",10,0
c8t-fragment01,136,run,And I found we 'd run out of milk for Anthony .,5,1
kbc-fragment13,6178,mean,I mean,1,0
bpa-fragment14,2056,agree,"I agree , she said without hesitation .",1,0
cdb-fragment02,446,say,"A sheet of rain had come down then , a hard , gusty shower , while they were laying the squares of turf back in place , and Adam had said something about the rain making the grass grow quickly , the rain being on their side .",30,0
kbw-fragment42,14873,put,"Put it on there , oh it 's too late to put it on there , oh that 's alright do it like that",11,0
b1g-fragment02,1474,seem,"In the USA , Morrill 's report on the beginnings of a $15m. study into the possible radiation doses received as result of radiation releases by the Hanford ( Washington State ) nuclear complex would seem to cry out for GIS skills to be applied ( Morrill 1989 ) .",35,0
ccw-fragment03,1671,hold,He glanced at the paint pot and brush that I was still holding .,12,0
ab9-fragment03,976,dash,"It was Grizel Huntley 's own view that her brother had not been fooled at all but had been charmed and diverted by a dashing girl thirty years his junior , and had seen no reason at all why she should not have a share of his considerable estate when that left a very decent down-setting for his niece as well .",24,0
kcf-fragment14,1320,want,"The , all these light fittings , I do n't want to change them over .",10,0
ew1-fragment01,89,double,"Expenditure on Central Office , district offices and the London office doubled from Ã¥Â£32,466 in 1909Â‰Ã›Ã’10 to $68,957 in 1913Â‰Ã›Ã’14 ; the total expenditure of the party organization from central funds also doubled from $73,000 to over Ã¥Â£150,000 .",11,1
a1e-fragment01,1,lead,"Latest corporate unbundler reveals laid-back approach : Roland Franklin , who is leading a 697m pound break-up bid for DRG , talks to Frank Kane",12,1
kb7-fragment10,2489,say,And he said well it 's a long time since you had the accident .,2,0
ajf-fragment07,194,call,"Hilda Amiel , alleged to be the very godmother of fake art , has been arraigned for her part in what the US Attorney calls the single largest worldwide source and distribution network of bogus prints .",24,0
a1g-fragment27,428,collapse,"But Nicholas 's grand design collapsed in 1918 when his Serbian son-in-law , Alexander , deposed him and incorporated Montenegro into Yugoslavia .",5,1
a4d-fragment02,93,consider,"When , in 1939 , The Architects ' Journal conducted a survey to find what were considered the best modern buildings in Britain , Battersea was placed second and was the favourite of such unlikely celebrities as Sir Kenneth Clark , Rebecca West and Charles Laughton .",16,1
bpa-fragment14,2297,satisfied,"Satisfied that everything was as it should be , he checked his watch .",0,0
b1g-fragment02,1247,focus,"Particular attention should be focused on hospital incinerators , since these have been subject to Crown immunity for many years and most are technically ill-equipped to burn at sufficiently high temperatures for adequate disposal of wastes ( Gatrell and Lovett 1991 ) .",4,0
a1h-fragment06,133,make,"Keller was made a Steward of Henley Royal Regatta in 1976 , a time when the proliferation of new six-lane , still-water courses around the world , which had emerged under his guidance , seemed a threat to the regatta founded in 1829 .",2,1
g0l-fragment01,297,tell,You telling me that all those scientists spent their time in America and could n't wait to get home ?,1,0
fef-fragment03,712,wish,"In contrast to our previous example we shall now investigate a cylindrical beam consisting of two kinds of charge carriers : negative electrons and some positive particles , which I do not wish to be more precise about at the moment .",32,0
ac2-fragment06,1256,ask,What kind of a trip have you had ? she asked instead .,10,0
a8u-fragment14,321,say,"The cost of the bid to Tiphook is put at Ã¥Â£2million , which it says will have only a minor impact on full year results .",14,1
b1g-fragment02,1221,refer,"The Directive , which is commonly referred to as the Seveso Directive , was issued in June 1982 and in the UK its requirements were embodied in the Control of Major Accident Hazard ( CIMAH ) Regulations ( 1984 ) .",6,0
kcv-fragment42,4182,whither,but they just whither very quickly .,3,0
bpa-fragment14,2297,check,"Satisfied that everything was as it should be , he checked his watch .",10,0
as6-fragment01,18,come,"Meanwhile , in many parts of the country , a problem as old as cities themselves tension between cultural groups , between earlier immigrants and newer ones , between black , brown , and white , and ( increasingly ) between large sections of urban youth and the police came to be identified as the key inner-city issue .",49,1
fef-fragment03,630,break,"It is correct for most of the chapter with formula taken as a constant but breaks down for ferromagnetic materials , which will be discussed in Section 3.11 .",15,1
bpa-fragment14,2153,confront,"Confronted with the need to proceed ,",0,1
kbp-fragment09,3836,want,Well we 've wanted to move for twenty five years possibly .,3,0
b1g-fragment02,1494,deal,"For instance , in performing its quantitative risk assessments the Health and Safety Executive will rarely deal with distances from hazardous sites in excess of 1 km ( Petts 1988 ) and census data will not offer sufficient resolution for accurate population estimates to be made .",16,1
kbc-fragment13,6277,go,With only going in last night and,2,0
fpb-fragment01,1192,take,A businessman has to take risks constantly and win sixty per cent of the time .,4,1
a9j-fragment01,74,lead,"Sari Nusseibeh , a leading Palestinian intellectual , is professor of philosophy at Bir Zeit , the West Bank university closed by the Israelis early last year .",4,1
a1j-fragment34,554,worry,"Party organisers want the conference to show that the party is united as never before , leaving Mr Kinnock free for the first time to sell the policy package to voters without worrying about splits .",32,0
kbw-fragment04,2409,know,Do you know why ?,2,0
clp-fragment01,787,describe,Indeed it will be described almost entirely as a liability because the costs will be known .,4,1
kbc-fragment13,5966,know,You know .,1,0
ab9-fragment03,799,watch,"The trees had grown up beside it in the twenty-five years since the railway had closed , and the boy stopped every now and then to watch small birds hopping around the top branches .",26,0
bpa-fragment14,2292,place,"He could n't place it , but it reminded him strongly of something .",3,1
cb5-fragment02,3291,tell,There 's no telling when they U return .,3,0
a4d-fragment02,122,drive,"Furthermore , British Rail has its eyes on the Bankside site for bringing up the spoil from the tunnel for Channel traffic which it is , so absurdly , driving under the middle of London at astronomical cost .",29,1
fpb-fragment01,1085,hop,"Then you 'll relax and it 'll happen then you 'll stop being one of them miserable nymphos who hop from man to man , hoping for Mr Right , the man who can satisfy her .",19,1
b1g-fragment02,1062,make,"The problem is now recognized , especially in Europe , and strenuous efforts are being made to harmonise the data sets ( e.g. through the use of standard classifications , such as that for land use produced by the Conference of European Statisticians in 1989 ) .",15,0
fet-fragment01,227,say,""" You said you 'd news of Will . """,2,0
b1g-fragment02,1458,reference,There is a rich tradition of epidemiological work in geography and with the increasing availability of spatially referenced medical data the scope for GIS applications is wide ( Gatrell 1987 ) .,17,0
b1g-fragment02,1060,seem,"As the need for more extensive , high-resolution yet consistent and up-to-date data becomes more pressing , increased use of remote sensing seems inevitable .",22,0
ccw-fragment03,1571,reach,"Once in the boatyard Ellen ran ahead of me , evidently eager to reach Wavebreaker 's air conditioning .",13,0
ac2-fragment06,1565,look,You do n't look at all well .,3,0
bpa-fragment14,2289,go,There it went again .,2,0
ccw-fragment03,1608,stop,"Ellen , usually so quick with a scornful reply , just stood and stared at the elegant stranger who stopped one pace away from her , took her hand , then bowed above her fingers .",19,0
amm-fragment02,1784,include,"This is that the dinosaurs , or a close dinosaur relative , included the ancestors of the living birds .",12,0
fpb-fragment01,1206,recover,"After an intensive rehabilitation programme of physiotherapy and speech therapy , Elinor appeared to have completely recovered from her stroke , although she could no longer think of three things at once , which Buzz said was a mercy for the people who had to live with her .",16,0
ac2-fragment06,1525,take,How did Don take it ?,3,1
kcv-fragment42,4527,come,Come on do n't invent you know ?,0,1
c8t-fragment01,55,accept,"Formal condolences , he thought , were never easy to speak or accept and usually sounded either banal or insincere .",12,0
a4d-fragment02,108,begin,"Two years ago , however , the Department of the Environment at last began the listing of post-war buildings in England that were more than 30 years old .",13,1
kcu-fragment02,1495,leave,"No , leave the sound !",2,1
kbc-fragment13,6065,think,Yes I think I did .,2,0
a80-fragment15,277,name,"Leinster have named a team that looks strong on paper , including eight internationals , yet they recently lost to both Munster and Ulster in the Inter-Provincial Championship .",2,0
a6u-fragment02,202,wear,"In Self-Portrait with Cropped Hair ( 1944 ) ( Fig. 6 ) , she paints herself wearing Rivera 's suit , challenging traditional expectations of femininity and attempting to appropriate his authority ( while simultaneously ) threatening castration ) .",16,0
a1n-fragment09,233,meet,"As the Welsh squad do not meet again until 30 October , time has all but run out .",6,0
kcu-fragment02,1538,go,and Phil went round there yesterday afternoon .,2,1
b1g-fragment02,1336,involve,Other health concerns which might merit attention by those involved in the Regional Research Laboratory ( RRL ) initiative include air and water pollution .,9,0
kbw-fragment42,15082,want,"I do n't want to again ,",3,0
cb5-fragment02,3327,drift,She fell asleep to the sound of music drifting upwards from the drawing-room .,8,1
fet-fragment01,174,name,"He felt guilty towards the child who had not survived , for whom he had been named .",16,0
kbp-fragment09,3923,thank,Thank you .,0,0
cdb-fragment04,937,adjourn,He looked again at the newspaper account of the adjourned inquest that his father had saved for him .,9,0
cdb-fragment02,516,ask,I would pick up the phone and phone my solicitor and ask to come and see him and get his advice .,11,0
b1g-fragment02,1486,need,"Such data are crucial , either for assisting the emergency services to make assessments about resources they need to deploy in such events , or for high-quality estimates to be made of risk .",17,0
ahc-fragment60,1218,find,"I found it hard to picture what kind of landscape those statistics might have shaped , until I opened the Ordnance Survey map to find half of it coloured green with a great blue stain in the centre .",24,0
ea7-fragment03,803,impose,"Similarly , campaigning in the field imposed an increasing financial burden .",6,0
cdb-fragment02,482,get,Would they get in touch with him now ?,2,0
ccw-fragment03,1648,say,"You 're really not being noticeably helpful , he said after a pause , so let us try again shall we ?",9,0
a2d-fragment05,52,struggle,"There are encouraging signs , however , that the TV western is struggling back into the saddle .",12,1
a1h-fragment05,87,employ,"Just as Thomson transferred Stein 's literary abstraction to music , so these portraits unusually employ the painter 's technique of drawing the sitter from life : an ideal combination of Thomson 's habit of immediate response with an actual subject .",15,1
g0l-fragment01,21,take,He 's also taken an agent of ours with him .,3,0
fet-fragment01,74,work,"But she looked briefly down , dazzled by the flowing skin of worked and delicate colour ; the blue and rose tourbillons of the mistral on the sea , the prismatically sliced frosty nimbus round the mysterious squat stacks .",12,0
kb7-fragment10,2039,rent,I mean three thousand a year to rent one 's a lot of money really .,7,0
kbc-fragment13,5859,take,He has taken you out .,2,0
ea7-fragment03,818,impugn,"Yet the logic of the definition suggested that it would benefit especially kings , whose competence to declare war could not be impugned : thus Thibaud of Blois failed to persuade the monks of Marmoutier that they owed him service when he fought against Louis VI ; they claimed discretion in the matter ; and in 1184 , the mighty Philip of Alsace hesitated to commit to battle the army he had summoned against Philip Augustus , through fear that its ranks might melt away .",22,0
kbw-fragment42,15010,tumble,"A wise man built his house upon the rock , a wise man built his house upon the rock , the wise man built his house upon the rock and the rain came tumbling down , and the rain came down and the flood came up and the rain came down and the flood came up",33,0
a1j-fragment34,539,force,"Mr Cook argued that 10 years of Thatcherism had been forced on most people , who had never voted Conservative , and that many of those who opposed PR in the Labour Party wanted to use the same undemocratic power to ram socialism down the throats of a majority who did n't vote for it .",10,1
cb5-fragment02,3203,face,"At the end of what she reckoned must be an hour , she faced the fact that he was not coming .",13,1
a2d-fragment05,35,reinterpret,"The western is being revived , reinterpreted for the 1990s .",6,1
a3c-fragment05,198,know,"It is a desire millions of us know and share , yet for which we have no name .",7,0
kcf-fragment14,1351,want,You want to go to the orthopaedic .,1,0
as6-fragment01,103,run,"It was providing 27,500 training places ( often in conjunction with the Manpower Services Commission ) : some 2,500 buildings were being improved ; estate action aimed to tackle run down housing ; and a large number of new partnerships ( which some might see as subsidies , or discredited regional grants , in a new guise ) were in operation , in an effort to bring private investment to run-down urban areas .",29,0
fpb-fragment01,1187,run,"Quite a smooth landing , the instructor said approvingly He hesitated , then warned , Next time be careful not to land too fast or you 'll run out of runway .",27,1
fpb-fragment01,1325,owe,"Who else do you owe money , Adam , you stupid bastard ?",4,0
kbd-fragment07,2698,get,"Kinnock was saying to erm the candidates , you know , we I realize that a lot of you are getting it rough at the moment , cos there 's about five Labour",20,1
amm-fragment02,1594,build,"In this chapter some of the ways in which palaeontologists determine the way fossil animals lived are described , reanimating the dead fragments to build up a living creature .",24,1
a3k-fragment11,140,see,"The locals come for the entertainment , and to see who 's buying into their village , observed one auction-goer .",9,0
acj-fragment01,70,provide,"Moreover , the borderlines between the various degrees would raise questions of law , which would provide much opportunity for legal argument and for appeals .",16,0
cb5-fragment02,3244,excuse,"Mrs Carson , knowing how much was involved , had excused Ruth from all other duties until Anna 's bedtime hour .",10,0
g0l-fragment01,270,meet,That 's where Trimmler said he would meet Goodenache .,7,0
a1h-fragment05,97,imply,Thomson 's judgements about music were not always as accurate as his confident expression implied : he invited discussion .,14,0
ea7-fragment03,818,persuade,"Yet the logic of the definition suggested that it would benefit especially kings , whose competence to declare war could not be impugned : thus Thibaud of Blois failed to persuade the monks of Marmoutier that they owed him service when he fought against Louis VI ; they claimed discretion in the matter ; and in 1184 , the mighty Philip of Alsace hesitated to commit to battle the army he had summoned against Philip Augustus , through fear that its ranks might melt away .",30,0
a1p-fragment03,63,become,A quick fix clearly becomes unfixed .,4,0
a1n-fragment09,212,hop,"His plans in ruins , he is now reduced , Micawber-like , to hoping something will turn up before his players face the All Blacks in five short weeks .",13,0
ccw-fragment03,1588,reach,I called down to her when I reached Wavebreaker .,7,0
ab9-fragment03,989,serve,"Fifty miles north , Sarah Morgan had just finished serving a lunch that no one had done more than pick at .",9,0
kcu-fragment02,1615,get,Oh I think I 've got one .,5,0
kcf-fragment14,1254,go,"Well you 've got an , you 're got ta go , have an appointment to go and see somebody there are n't you ?",10,0
a1e-fragment01,27,make,It does not matter whether or not DRG makes sellotape or Basildon Bond it 's of no consequence to anybody if somebody else makes them .,8,0
alp-fragment01,65,increase,In recent years the probation service has devoted increasing resources to supervising the more serious and persistent offenders .,8,0
cdb-fragment04,914,look,"You would n't have recognized him , he looked like John the Baptist .",8,0
b1g-fragment02,1093,cost,"Moreover , the advent of low-cost , high-density-storage devices like CD-ROMs may well make substantial data sets available even to those with modest computing power : a CD-ROM , for instance , can hold about 600 megabytes ( i.e. 10&sup6 ; bytes ) , can be reproduced currently for about Ã¥Â£1 and read on a device costing about Ã¥Â£400 .",56,0
