text_idx,sentence_idx,verb,sentence,verb_idx,label
ahf-fragment24,587,say,"Free Willy Hunter say the graffiti , next to the old , fading graffiti for Dale Robson and Colin Atkins .",3,1
cb5-fragment02,3380,observe,She observed him without shame as he looked at every part of her .,1,0
g0l-fragment01,368,tell,"He , in his usual stoical manner , did n't tell her that he had studiously learnt everything about twins and their relationships .",10,0
acj-fragment01,53,hearing,"Whatever the justifications for introducing this policy , it serves to underline the fact that sentencing in murder cases is enacted without each case being considered individually , after hearing representations from the offender 's counsel , and without a sentence announced in court and subject to appeal .",29,0
kbc-fragment13,6231,bypass,and probably because because of his father and er the the other relative having the bypasses done .,15,0
kbw-fragment17,6263,hit,"But as they do , it 's gon na hit her cos it 's not year that it does n't help , see if she 's in a third year class , she was always as she is now , in the top of that , but even",9,1
a1n-fragment18,345,win,"Had either of the teams won , they would have taken the League leadership .",5,1
kbw-fragment11,4265,think,I think so .,1,0
amm-fragment02,1706,alternate,"The large frond carries many branches , on which there are numbers of leaf-like pinnules more or less alternating on either side of the branch .",18,0
kbh-fragment02,129,let,"Right , let's go and see if these chicken things are ready .",2,0
amm-fragment02,1620,assume,This assumes that nature only manufactures efficient designs .,1,1
a6u-fragment02,206,recognise,"The impossibility stemmed from the failure of such followers to recognise the symbolic importance of Kahlo 's choice of clothing , a failure also intrinsic to her recent magazine appearances .",10,1
ahl-fragment02,10,warn,"The researchers , headed by Dr Margaret Klinowska , a Cambridge biologist , and David Goodson , an expert on acoustic engineering at Loughborough University , say new data shows that plastic sound reflectors to fishing nets can warn dolphins of hazards .",38,1
b1g-fragment02,1456,occur,To what extent can GIS help if an event occurs ?,9,0
kbw-fragment11,4113,know,"I know , he went to school to do",1,0
a3c-fragment05,219,swirl,"Does any drink look more quenching than one of those Italian or French patent aperitifs , swirling in a refractive pink or russet oiliness , clothing the melting ice : a Campari , Dubonnet , Lillet or ( too rare in this country ) a Picon ?",16,1
kbd-fragment07,2537,think,"Probably , fucking tell by , cos there was I thought",10,0
ac2-fragment06,1283,go,"The Chairman of the company told him he was most impressed with the contribution he 's made to the business , and that he could go right to the top if he keeps it up .",25,1
b1g-fragment02,982,predict,"Derived from satellite imagery at comparatively low resolution , predicted yields for different crops in different nation states become of commercial value .",9,0
b1g-fragment02,1576,hold,"In a major emergency , for example , there might be a need to supply blood products held at regional blood banks to hospitals .",17,1
as6-fragment02,384,sideline,"Where such arguments did not fit in with the overarching themes of race , violence and disorder , and social deprivation they were either sidelined or pushed into the sub-clauses of official reports .",24,1
c8t-fragment01,135,spark,Mr Sparks does n't think it 's going to pass .,1,0
cdb-fragment02,470,catch,Rufus overtook a bus going to Colchester and dropped the two in the back so that they could catch it .,18,1
fet-fragment01,197,try,"In the churchyard in his last parish a family in the English 1870s had tried to name a son Walter Cornelius Brittain and had buried three , aged five , aged two , aged one month , interspersed by variegated dead daughters , a Jennet , a Marian , an Eva .",14,1
a1g-fragment26,400,ensure,"Some of the refugees originally refused to touch East German territory again , but were reassured when two of the West German diplomats said they would accompany the train , to ensure that the rules were followed .",31,0
kcu-fragment02,2238,come,"Tomorrow morning , go down to Marks and come back for my wages .",8,0
kcf-fragment14,1463,go,Going down Sainsbury 's .,0,0
kbc-fragment13,6295,eat,"Yes but then you see , in the in the old days Gordon , I mean , you you were very fortunate if you got three meals a day and and whatever you got you were glad of and used to eat it all .",41,0
kbw-fragment17,6112,look,"So I go , have job to find it he just looks at me hard as nails .",11,0
fpb-fragment01,1207,move,"Elinor was sometimes at a loss for the right word , or name , and then became impatient with herself ; she was often frustrated because she could n't move as swiftly as she did before .",29,0
g0l-fragment01,318,start,"Here 's us , heading for trouble and God knows what else , and in the middle of you talking about Nordhausen , I start thinking of Peter .",24,0
ahl-fragment02,27,hope,"The scientists hope to raise Ã¥Â£100,000 through an appeal by Windsor Safari Park .",2,0
a1j-fragment34,544,seem,"It seemed strange to make that argument , Mr Cook said , when it was clear the whole policy review process was designed to placate the centre ground .",1,0
bpa-fragment14,2084,whistle,Forster 's breathing whistled out of the one-way valve .,3,1
c8t-fragment01,50,place,"He placed the proofs on the desk , refused Alice Mair 's offer of coffee and followed her back to the front door .",1,0
kcf-fragment14,1456,invite,Invited to .,0,0
cdb-fragment04,866,bury,"Bones , skeletons , bodies , do not bury themselves .",8,0
a8n-fragment19,318,put,"Winterburn almost put the ball into his own net from Milligan 's cross , O'Leary recovering an awkward situation .",2,0
kbp-fragment09,3947,yeah,Oh yeah ?,1,0
kbp-fragment09,3907,thank,Thank you very much for your time love .,0,0
a3p-fragment09,186,know,"Just inside the front porch , a handwritten book is prefaced with the words This book has been compiled that something , more than their mere names , may be known of the Lavenham men who gave their lives for their country in the Great War .",30,0
kbh-fragment02,251,bounce,Do n't bounce when you 're eating please .,2,0
a1p-fragment03,84,open,The conference opened with Labour buoyed by a series of weekend opinion polls giving leads of from 5 to 12 points .,2,1
as6-fragment02,420,describe,"The Mirror described the estate as Living Hell , and quoted one resident as saying that You 've no idea how awful daily life is ( 8 October 1985 ) .",2,1
a1g-fragment27,417,drop,"A letter dropped through the post from the President of the Socialist Republic of Montenegro , inviting me to the funeral , said John Kennedy , a Conservative Party member who lives in Barking and is a distant relative of Nicholas .",2,0
cb5-fragment02,3359,give,"He gave not the slightest sign of having heard her , continuing to stroke her neck , and now inserting his fingers under the neckline of her nightshift .",1,1
kbc-fragment13,6175,eat,He obviously ate like everybody else .,2,0
kb7-fragment10,2077,tell,That I could n't tell you .,4,0
g0l-fragment01,63,fall,We had centuries of contacts to fall back on .,6,0
cdb-fragment02,519,sit,"I shall sit here and wait and sweat it out and look the facts in the face , trying to anticipate the worst that can happen .",2,0
c8t-fragment01,38,know,"He knew that he was oversensitive to the timbre of the human voice and hers , although not jarring or unpleasant , sounded a little forced as if she were deliberately speaking at an unnatural pitch .",1,0
kcc-fragment02,74,wan,I wan na get him another towelling dressing gown because the blue one he had on the caravan he brought home for the winter bring them home and wash them .,1,0
b1g-fragment02,1093,reproduce,"Moreover , the advent of low-cost , high-density-storage devices like CD-ROMs may well make substantial data sets available even to those with modest computing power : a CD-ROM , for instance , can hold about 600 megabytes ( i.e. 10&sup6 ; bytes ) , can be reproduced currently for about Ã¥Â£1 and read on a device costing about Ã¥Â£400 .",46,0
ahb-fragment51,734,give,"Finally , we went to the office and they gave us a cheque , which bounced .",9,1
a1m-fragment01,51,live,"Villages are expensive to live in and if they are to become vibrant communities again , local people must be able to earn enough to be able to continue living in them .",29,0
kb7-fragment10,2196,go,You go in there in the evenings you know when it 's been when it 's been off and,1,0
a1g-fragment26,399,come,"The East German government 's decision to let the refugees leave across their own country came as a surprise to many , including some West German diplomats .",15,1
bpa-fragment14,2192,check,"Instantly alert , Forster checked through his spy port .",4,0
a9j-fragment01,37,cover,"In this process of state building , many stages have been covered .",11,1
kbw-fragment04,2398,collect,"I had to go and collect grandma you see to take her to the station , and I did n't have an awful lot of time so I just sort of ran round and collected whatever I got .",5,0
amm-fragment02,1660,become,The original porous bone has been consolidated to become much heavier than it would have been in life .,8,0
ew1-fragment01,140,observe,But some caution should be observed .,5,1
kbw-fragment11,4062,happen,"What do you mean , what 's happening tomorrow ?",7,0
kb7-fragment10,2279,go,But I went for the downstairs one because of the bath .,2,1
a1g-fragment27,419,jostle,"He liberated us from the Turks and fought for our independence , said a small boy who waited at the quayside amid a jostling crowd of former monarchs , visiting Serbian bishops and television crews .",23,0
ac2-fragment06,1563,enter,His secretary entered the room .,2,0
cb5-fragment02,3346,spark,"She had been on his mind since the morning he had seen her from his horse ; frightened yet defiant , sparking with anger .",21,1
b1g-fragment02,1018,define,"The unavoidable reliance upon existing data sets led to many problems due to non-harmonization even of commonly used variables , e.g. eight different definitions of potential evapo-transpiration were in use in the Member States and maximum temperature at each weather station was defined in at least four different ways ;",42,0
kbw-fragment42,14996,go,go home,0,0
a3p-fragment09,167,pervade,"Lavenham and Long Melford , for example , have no telegraph poles , to preserve the timeless air that pervades them .",19,1
ahb-fragment51,721,get,"They had n't paid the interest and court fees , but we got back every single penny they owed .",12,0
a3p-fragment09,180,change,It changed hands recently and is now run by Stephen and Janet Errington .,1,1
fef-fragment03,707,conclude,Since charged particles rarely travel close to the velocity of light we may conclude that the magnetic forces are by orders of magnitude smaller than the electric forces .,13,0
kbc-fragment13,6333,leave,Left the gate open .,0,0
amm-fragment02,1660,consolidate,The original porous bone has been consolidated to become much heavier than it would have been in life .,6,0
al5-fragment03,29,change,An organisation that does n't change fossilises .,5,0
g0l-fragment01,259,spend,"We 've spent twenty-four hours together and in that time I 've been bitten by bugs in a hooker 's bed , tied up a guy with no legs and stolen his wheelchair , stayed cooped up in a train for twelve hours with an attractive man and behaved like a virgin .",2,1
ew1-fragment01,77,take,"John Boraston took over as Principal Agent in 1912 , having been a professional organizer all his career and latterly chief agent to the Liberal Unionist Council .",2,0
b1g-fragment02,851,ignore,"Even ignoring the effects of man , earth system processes operate at a variety of spatial and temporal scales ( see Fig. 9.1 ; see also Rosswall et al. 1988 ) .",1,0
ab9-fragment03,822,look,The boy looked at her and uncontrollable tears suddenly filled his eyes .,2,0
acj-fragment01,89,threaten,"A fairly typical set of facts is provided by Nedrick ( 1986 ) , where D had a grudge against a woman and had threatened to burn her out .",24,0
kb7-fragment10,2504,thank,Yeah thank you .,1,0
kbw-fragment42,15033,know,How did you know before you touch the piano ?,3,0
ccw-fragment03,1595,care,Who cares ?,1,0
kbw-fragment17,6304,give,There again it 's if we give,6,0
alp-fragment01,13,cover,The efficacy of the alcohol project and the non-punitive paradigm is demonstrated by the results reported from a three year evaluation study covering 152 offenders .,22,1
a3p-fragment09,182,lead,"Its vast walls of flint and glass and Gothic tracery were brilliantly floodlit and the churchyard cat , sleek and black as tar , greeted us querulously and led us right round the church and through the gravestones at the back , glimmering and pale in the moonlight .",28,1
ab9-fragment03,907,remind,"He paused , reminding McLeish irresistibly of a Labrador wondering how best to approach an acquaintance .",3,0
kcv-fragment42,4199,teach,I taught her the flat,1,0
kbc-fragment13,6064,phone,Cos did n't you phone me at Lillycups to tell me ?,4,0
bpa-fragment14,2269,understand,Understand ?,0,0
a7s-fragment03,45,interrogate,But it was Gerry Conlon 's account of being interrogated after the Guildford bombings that made the scalp crawl .,9,0
a8n-fragment19,327,follow,"Worse , far worse was to follow .",6,1
a1h-fragment05,94,appear,"He wrote a fulsome 400-page autobiography , characteristically entitled Virgil Thomson on Virgil Thomson , and a personal survey , American Music since 1910 , appeared in 1972 , followed recently by a selected edition of his letters .",25,1
bpa-fragment14,2181,scan,Forster scanned the corridor once more .,1,0
amm-fragment02,1745,ask,"There are all kinds of different questions we can ask about the life habits of these trilobites , which are not subject to the same kind of careful scrutiny .",9,0
kcv-fragment42,4204,goping,You know it 's goping to be sold this flat .,4,0
ac2-fragment06,1562,breathe,"Another of his blinding headaches had developed and he felt a tight sensation in his chest , which made breathing very painful and difficult .",19,0
cdb-fragment04,928,sleep,"Abigail , who had been put upstairs in one of the bedrooms to sleep , set up a wailing sound .",13,0
kb7-fragment10,2106,go,"Shall we go , is that the bedroom through there ?",2,0
kbd-fragment07,2459,mean,"I mean , on a Wednesday .",1,0
fpb-fragment01,1193,risk,"In the air , that risk factor would kill you .",5,0
kbj-fragment17,1428,yeah,"Yeah , I done , yeah I done",5,0
b1g-fragment02,990,carry,"Their work formed part of one UNESCO Man and Biosphere ( MAB ) project , carried out in the Berchtesgaden National Park in Bavaria .",15,0
bpa-fragment14,2207,push,"Nell ran to the wall telephone , and pushed the digit for engine room .",8,0
bpa-fragment14,2092,seem,"Ineffectual or not against lingering gases it seemed a wise precaution , even if it was only psychological .",7,0
a98-fragment03,70,call,"It is interesting to note that the pope as the kids called Fermi because he 's always right , was only seven years older than Amaldi .",11,0
ew1-fragment01,34,separate,The meeting separated in great content with the Conservative Party all round .,2,1
a2d-fragment05,64,appeal,"Because the networks believe westerns appeal mainly to middle-aged men , Young Riders has a cast of five pouting young male actors , in an attempt to make a western with good demographics .",5,1
fpb-fragment01,1335,want,"Do you want to be slowly battered to death , before dying in agony ?",2,0
b1g-fragment02,847,compare,"Some of the reasons for this the difficulty of deciding on appropriate proxy variables and on economical yet non-biasing temporal and spatial sampling frameworks , taking account of the relative importance of aperiodic and rare events as compared to near-continuous processes , processing the vast volumes of data usually involved and organizing the multidisciplinary and ( often ) multinational researchers involved are discussed briefly later .",37,0
a9j-fragment01,4,achieve,It has employed a dual strategy to achieve these two objectives .,7,0
kbw-fragment04,2716,say,No but that 's why I said wind it back .,6,0
alp-fragment01,73,consist,"You must attend 8 sessions ( these will consist of : an introductory session , six group sessions and a final assessment interview ) .",8,0
ccw-fragment03,1645,doubtless,"He 's not here this afternoon , but you can doubtless telephone him next week .",10,0
amm-fragment02,1619,decide,The idea here is to decide which of the possibilities is the most likely one .,5,0
ahc-fragment60,1241,fly,"A dipper flew up from the burn as I emerged from the hut , his white breast flashing as he darted downstream .",2,0
a6u-fragment02,199,draw,"Of course , the line between art and life is a particularly hard one to draw in Kahlo 's case .",15,1
cb5-fragment02,3320,hang,Coloured lanterns hung in the trees which fringed the lawn and bordered the lake beyond .,2,0
ac2-fragment06,1471,supply,They wo n't plan to supply the US market from imports .,5,0
fet-fragment01,166,live,"Who are the human beings that actually live among the olive , the orange , the lemon orchards ?",7,0
fet-fragment01,168,look,"Daniel looked at the pink sky , the twisted trunks , the silvery leaves , the rhythmic earth streaked with yellow ochre , with pink , with pale blue , with red-brown .",1,0
clp-fragment01,749,enquire,If a comprehensive task description can be completed then it is legitimate to enquire why the task can not be allocated to a technical device rather than a human being .,13,0
kbw-fragment42,15083,come,"Oh come on Christopher come and sometimes it in the right panel , that 's the right panel there and then it goes in the left hand and then it goes to the right hand and then it goes to the left then right , the left , the right , left , right , left , confusing , but it 's that hand to start with",1,0
kcu-fragment02,1717,ai,Well they ai n't gon na stay there long !,2,0
kcu-fragment02,1535,see,And she came out you know seeing who was going in,6,0
a3e-fragment03,47,want,Closet countrysiders may want to pretend their patch is actually a corner of some Sussex meadow and picture it swagged with honeysuckle and waving with ox-eye daisies and scabious .,3,0
a3c-fragment05,239,ask,"A friend of mine says that her body tells her , without being asked , the season of the year .",13,1
acj-fragment01,145,commit,"Presumably the justification is that D has already crossed a high moral/social threshold in choosing to commit such a serious offence , and should therefore be held liable for whatever consequences ensue , however unforeseeable they may be .",16,0
a9j-fragment01,41,repeat,"In one of several Intifada leaflets written in Hebrew and addressed to the Israeli soldiers on duty in the occupied territories , the message was repeated : Soldier , go home .",25,0
b1g-fragment02,1350,implement,The police required a portable system that could be implemented on an IBM-compatible microcomputer .,9,0
kb7-fragment10,2485,pack,And I said to him if you do n't pack it up I 'm gon na get out and walk .,9,1
a7y-fragment03,203,occupy,It was surely repugnant to commonsense that in this area of legal activity a local authority should be prosecuted by one of its tenants without first being given the opportunity by that tenant to remedy the consequences of a neglect to repair the dwelling that the tenant occupied .,47,0
fpb-fragment01,1089,look,"Clare said , I 'm not looking for Prince Charming .",6,1
ea7-fragment03,798,give,"The net effect was that , given dedication , princes Louis VI , Geoffrey le Bel , Alphonse-Jourdain could subdue rebellious castellans within their own demesnes , and could build castles of their own which were impregnable to all but lengthy and sustained attack .",6,0
kbc-fragment13,6202,keep,"You know , I mean , she keeps stopping but she 's , she 's remarkable !",7,0
a38-fragment01,9,install,"The only effective remedy is to install hardened valve seats or a replacement cylinder head , both expensive options .",6,0
acj-fragment01,146,require,"The objections would be reduced if awareness of the risk of death was also required : in other words , if the test were the commission of a serious offence of violence plus recklessness as to death .",14,0
fet-fragment01,122,wear,"He wore the same black clothes baggy corduroys , heavy sweater , working-man 's jacket that he had worn through the Sixties and Seventies .",1,0
clp-fragment01,817,remain,"Human resources should be fundamental to subjects such as ergonomics which are essentially people-centred but the concept remains procedurally undeveloped at any level from a continent through countries , regions and companies down to particular working systems .",17,0
kbw-fragment42,14826,gon,You ca n't have a toast cos I 'm gon na have a one,9,0
b1g-fragment02,1578,know,"As far as we know the microcomputer-based emergency response system devised by Belardo et al. ( 1983 ) , is the only GIS-like software to incorporate this algorithm .",4,0
cb5-fragment02,3206,read,"She had let her overwhelming desire feed her imagination ; had read something into his words , his looks , his actions , which had not been there at all .",11,1
kbc-fragment13,6170,goodness,Goodness me !,0,0
kbj-fragment17,1547,like,"Is it , would you like us to put",5,0
fef-fragment03,728,constrict,"If the cross-section happens to be smaller at a certain place , then the forces are larger there than at the neighbouring cross-sections , so the beam will be further constricted , etc. , leading to the so-called sausage instability ( Fig. 3.3(a) ) .",30,0
a8r-fragment02,32,go,"We 've gone awayfrom the days of systems imposed by the data processing department , this is going to be a system for the users .",2,1
g0l-fragment01,133,challenge,That right ? he challenged Sorge .,4,1
g0l-fragment01,94,take,"I suggest you take that up with Comrade Stalin , replied Sorge drily .",3,1
amm-fragment02,1633,see,"There are a few trilobite species , however , with enormous , globular eyes ( see below ) .",15,0
kcf-fragment14,1418,sit,Yeah but you 'll be sitting in the chair wo n't you love ?,5,0
ab9-fragment03,997,go,"He 's gone back to Australia , Dad .",2,0
g0l-fragment01,197,clear,You must have cleared him .,3,1
kbw-fragment42,15073,want,I do n't want them all up there,3,0
kcf-fragment14,1416,put,Put your arm in .,0,0
kbc-fragment13,5973,believe,"I mean , I , I could n't believe it when they were saying that .",8,0
acj-fragment01,103,argue,"If the point of distinguishing murder from manslaughter is to mark out the most heinous group of killings for the extra stigma of a murder conviction , it can be argued that the grievous bodily harm rule draws the line too low .",30,0
b1g-fragment02,893,maintain,There are several important ways in which biogeochemical processes can influence climate and hence habitability ( except where the latter is maintained at enormous cost ) .,21,0
kbd-fragment07,2573,reckon,Were you well I did n't reckon you were opposition .,6,1
amm-fragment02,1740,prove,"This has been proved in several places : in some arctic localities it is found with trilobites that lived at great depths in the muds of the Ordovician ocean , while in Canada the same species occurs mixed with the inhabitants of the shallow-water seas , where limestones were accumulating .",3,0
a4d-fragment02,102,belong,"When the campanile is seen from a distance , it seems to belong to some strange Expressionist church one has not noticed before .",12,0
a6u-fragment02,206,stem,"The impossibility stemmed from the failure of such followers to recognise the symbolic importance of Kahlo 's choice of clothing , a failure also intrinsic to her recent magazine appearances .",2,1
amm-fragment02,1624,dredge,Of course it can never be known whether the right answer has been reached ( unless somebody dredges up a living fossil from the depths of the ocean ) there are only varying degrees of probability .,17,0
fet-fragment01,8,interrupt,"He sat down and saw a bifurcated path , simmering with gold heat round and under the rising , spreading blue-black-green down-pointing vanes of a great pine , still widening where the frame interrupted its soaring .",33,0
kcf-fragment14,1239,get,But at least when this bloke comes tonight you 've got something for him .,10,0
a3e-fragment03,49,make,"A leafy retreat is an excellent goal for a small town garden , but it is best made acknowledging the urban setting , using un-wild plants such as bamboo , acanthus , fig , vine , alchemilla , euphorbia , wisteria .",17,0
a8m-fragment02,71,think,"Am I , as a man , supposed to think that , if my body is hairy , it is thick and bestial ?",9,0
ac2-fragment06,1475,give,He 's the last guy in the world who should be given such power .,11,1
a1j-fragment34,540,say,"Advocates of the first-past-the-post system argued that it was the only way of delivering strong government , Mr Cook said .",19,0
fet-fragment01,173,make,Or you could make a Freudian explanation .,3,1
fet-fragment01,23,undo,"Sometimes he still saw the brushstrokes , as it were , in this naked way , so that his earlier thoughts of this garden had to be undone , the idea of black wings to be stripped from the painted leafage , the vulgar idea of blood splashes washed off the notation of geraniums .",27,1
a98-fragment03,81,sign,"It was signed by Giulio Andreotti , the present prime minister .",2,0
b1g-fragment02,1489,digitize,"The boundaries EDs have not been widely digitized , unlike the higher-level electoral wards .",7,0
a1l-fragment01,14,think,"Curious subject matter for a children 's picture book , you might think , and hardly guaranteed to win the approval of the gimlet-eyed children 's book world .",12,0
a1g-fragment26,399,leave,"The East German government 's decision to let the refugees leave across their own country came as a surprise to many , including some West German diplomats .",10,0
kbw-fragment11,4151,like,"No , she probably does n't like it .",6,0
amm-fragment02,1646,rest,"At theÂ‰Ã›Ã’ edge of the eyes are a pair of long spines , and these point downwards at a steep angle , at very awkward attitude for resting comfortably on the sea floor .",27,0
ac2-fragment06,1385,face,The Paul Jones and the emotional somersaults when the music stopped and they came face to face for the very first time .,14,0
kbd-fragment07,2405,bring,And bring all the glasses back .,1,0
kbw-fragment11,4181,go,Oh yeah cos we 're going to Maryland tomorrow .,5,0
ac2-fragment06,1396,receive,The next day Mark arrived back at UM 's European headquarters in London and received an early call from Muldoon .,14,0
kbh-fragment02,184,walk,"Did you walk , or did you walk in your pushchair ?",2,0
ab9-fragment03,1007,leave,"A row of epic proportions had ensued , which he and Angela had evidently enjoyed but which had left Sarah and Jennifer sick with distress .",18,1
b1g-fragment02,1250,retain,It is convenient to retain the nuclear/non-nuclear distinction when discussing the background to emergency planning .,4,0
kbc-fragment13,5942,say,"They said , did you have any warning ?",1,0
ahb-fragment51,724,decline,But he declined further comment .,2,0
a4d-fragment02,78,spend,"Its architect had spent the war years with fellow Royal Academicians planning the orderly and spacious London of the future , free of smoke and industry .",3,1
b1g-fragment02,912,pointed,It need hardly be pointed out that coping with such multiple databases on which modelling is to be carried out is not a trivial exercise .,4,0
kbh-fragment41,5296,get,"What 's in there , we 've got biscuits , I 'm just going to get some raisins , alright , they 're just up here , you stay there .",7,0
kbw-fragment04,2558,tap,So it might be then they might have taped it ?,8,0
kcf-fragment14,1403,try,A man tried to .,2,0
kbh-fragment02,136,think,I said try and start thinking about getting in there because,5,0
a1p-fragment01,23,learnt,"The Independent has learnt that 1,800 American Roman Catholic nuns wrote last winter to Dr Runcie , urging him to defy the Pope over the ordination of women .",3,1
amm-fragment02,1737,make,"If it is correct that our trilobite lived above the sea bottom , actively swimming in the water , there are certain predictions we can make about its geological occurrence which can be tested by looking in the rocks .",25,1
kbc-fragment13,6151,eat,And what to eat and everything but,3,0
cdb-fragment04,930,think,I think we should go .,1,0
fet-fragment01,222,use,"Daniel was used to such language ; it was his daily , or anyway weekly , pabulum .",2,0
a2d-fragment05,43,begin,"John Mantley , producer of Gunsmoke for CBS for 11 years , says elements of the old story began to fall apart .",18,0
a1m-fragment01,31,mean,"Users of telecottages are given the key and people can use them at any time , which means that women can come in during the evening , early in the morning or whatever .",17,0
cb5-fragment02,3267,say,"Anna tells me she never wants to leave Edward , Ruth said after the child had gone to sleep .",11,0
c8t-fragment01,3,border,"Here a right turn took him off the coastal road on to what was little more than a smoothly macadamed track bordered by water-filled ditches and fringed by a golden haze of reeds , their lumbered heads straining in the wind .",21,0
kbw-fragment17,6277,mean,"I mean I 'm glad she 's er September , and an August birthday , I would of hated to have gone",1,0
c8t-fragment01,60,think,He said : I do n't think death was ever terrible to her .,6,0
b1g-fragment02,1215,become,"Technological hazards are more unpredictable and may be extremely rare , so that it becomes difficult to use probability concepts to quantify risk , especially those which rely on notions of relative frequency .",14,0
g0l-fragment01,246,find,Find the Englishman .,0,0
kcu-fragment02,2229,shut,Shut up !,0,0
a1h-fragment05,100,attack,"He fearlessly attacked convention , which caused problems when he pitched into established reputations .",2,1
g0l-fragment01,86,establish,The British were involved with them through us and it was their advanced work on breaking cyphers that enabled the ring to establish such a great record .,22,0
fet-fragment01,26,turn,"Metaphor lay coiled in the name sunflower , which not only turned towards but resembled the sun , the source of light .",11,0
b1g-fragment02,1190,evacuate,"In contrast , the extrusion of a small volume of lava from a secondary cone on the slopes of Tristan da Cunha became the focus of global interest when , during October 1961 , the island 's lobster processing plant was smothered and the 300 people of the island 's only settlement were evacuated to the UK .",53,0
a1m-fragment01,11,think,"People must n't think that because there 's a computer , they 've got to think of a use for it .",3,0
kcu-fragment02,2136,afford,"Listen no wonder he 's world champion he can go afford to skiing , his dad 's a multi-millionaire !",10,0
cb5-fragment02,3228,inform,"Something unforeseen and urgent had happened , since Sean had obviously known of it yesterday afternoon , and there had been no opportunity for him to inform her .",26,0
kcv-fragment42,4480,read,and read newspapers no thank you .,1,0
b1g-fragment02,1156,base,"What is clear , however , is that monitoring is rarely a simple exercise , that the time-scales of the sponsors of monitoring and environmental research are rarely long term though most science is inevitably of this nature and that the increasingly multinational nature of such work necessitates a degree of management not always present in local or nationally based schemes .",59,0
cb5-fragment02,3359,insert,"He gave not the slightest sign of having heard her , continuing to stroke her neck , and now inserting his fingers under the neckline of her nightshift .",19,0
kbh-fragment02,78,want,"Oh , that 's what he wants to be is n't it ?",6,0
ea7-fragment03,804,renew,"The treaty between Robert II of Flanders and Henry I of England , renewed by their successors , stipulated that each knight supplied to the English king should bring three horses with him this at a time when a horse represented a major investment .",13,0
fpb-fragment01,1228,hold,Buzz held the envelope out to Elinor .,1,0
a98-fragment03,64,keep,"He kept regular hours in the university 's physics building , spoke at scientific meetings this year in Moscow and Washington .",1,1
kbd-fragment07,2427,sell,Yeah but you always sell a few to take out do n't,4,0
acj-fragment01,27,die,"In one recent case the victim of a stabbing died two and a half years after the incident , having been kept on a life-support machine for almost the entire time .",9,0
b1g-fragment02,1216,process,"The identification of chemical hazards requires that the locations of sites be known , together with the dangerous substances stored or processed there .",21,0
fpb-fragment01,1211,dig,"She dug into her pocket , unfolded a bit of newspaper , and read , Sportsman Jim Clark today opened a splendidly equipped physical training college at Larkwood in Wiltshire , formerly the family home of the O'Dare family .",1,1
kcv-fragment42,4315,think,"You know a new elbow , a new knee and you think it 's going to the like your own elbow ?",11,0
b1g-fragment02,1474,receive,"In the USA , Morrill 's report on the beginnings of a $15m. study into the possible radiation doses received as result of radiation releases by the Hanford ( Washington State ) nuclear complex would seem to cry out for GIS skills to be applied ( Morrill 1989 ) .",19,0
kbw-fragment17,6061,look,Look at the price !,0,0
as6-fragment01,12,elect,"The 1964 Labour Government was elected on a tide of impatience at the slackening pace of social reform , but also of optimism that little more than economic growth , fuelled by technological change , was needed to remove the main causes of urban deprivation ( MacGregor , 1981 ) .",5,0
kbw-fragment11,4240,pull,"Well it 's sort of pulled out , but at least it 's .",5,0
kbh-fragment41,5215,go,Are you going to say hello ?,2,0
kcf-fragment14,1291,tell,"No , I tell you what I 'd like you know the ones ?",3,0
a3e-fragment03,44,varied,This question produces as varied a response as the first .,4,0
kcv-fragment42,4520,give,"Gives you these hotels are n't comfortable , beds , noisy neighbours unusual food",0,1
kcu-fragment02,2223,come,Come on Phil !,0,1
a1j-fragment34,540,deliver,"Advocates of the first-past-the-post system argued that it was the only way of delivering strong government , Mr Cook said .",13,1
kbp-fragment09,3911,forgive,"Forgive me smiling but does everybody do that , fall over the step there ?",0,0
bpa-fragment14,2097,watch,Were unseen eyes watching them ?,3,0
a38-fragment01,28,use,But after the publicity on unleaded fuel there has been increased interest in used diesel power .,13,0
clp-fragment01,893,set,This should be followed by a separate section on how to set the system up in the first place and how to check that it is working properly .,11,1
amm-fragment02,1757,breathe,Because their nasal openings were on the top of their heads they could even continue to breathe if it became necessary ( see p. 115 ) to totally submerge .,16,0
fpb-fragment01,1309,scared,I merely wanted to tell you that you 've scared the hell out of everyone at Saracen except me .,9,0
kbw-fragment11,4196,get,and next week he 's got his first well she did n't know whether it was radiotherapy or chemotherapy .,5,1
a8r-fragment02,65,arise,The best systems arise when both have a deep understanding of each other 's jobs .,3,1
kbc-fragment13,5863,go,"I mean , he never says to me go and have a , do you wan na go for a pint or wan na go for a curry or owt does he ?",8,0
amm-fragment02,1710,preserve,Some of the original fine detail on the leaflets is preserved .,10,0
kbc-fragment13,6202,mean,"You know , I mean , she keeps stopping but she 's , she 's remarkable !",4,0
as6-fragment01,7,create,"Ever since the Industrial Revolution created a mass urban society , the conditions of the poorest city dwellers have given rise to anxiety among the better off .",5,0
ab9-fragment03,797,know,The boy had been told unequivocally not to let her off the lead the riding-school only used the land by grace of its owner and it was a shooting estate but he hated keeping the dog straining at the lead and knew that she would always come to his call .,41,0
b1g-fragment02,1363,find,"He demonstrated that there is an abundance of remote sites , in contrast to the official view that such sites were increasingly hard to find .",24,0
