verb,sentence,verb_idx,label
roll,"While American and Delta airlines have reputations as places '' where people really like to work , '' employees at Eastern and Continental '' roll their eyes '' when asked about their jobs , said Southern Illinois University associate professor David A. NewMyer ",24,1
roll,"'' We have n't successfully rolled back the frontiers of the state in Britain , '' she said in a recent speech , '' only to see them reimposed at a European level . '",5,1
roll,"Golden Nugget Inc. announced ambitious plans to roll back into the New Jersey gambling scene by buying the Claridge Hotel - Casino , and Golden Nugget Chairman Steven A. Wynn may be betting on a novel marketing strategy to make his re - entry work ",7,1
roll,"Many American industries suffer a comparative wage disadvantage vs. foreign competitors , but this single factor is hardly prima facie evidence that such companies should roll over and play dead ",25,1
roll,"Whatever , I got tired staring at it night after night , though I liked the eerie scene of shrouded , ghostly warriors standing silently on platforms that slowly roll them down the road into oblivion ",29,1
roll,"He also indicates that he would roll back some of the deregulation pushed through during the Reagan years , particularly pledging tougher antitrust policies ",6,1
roll,To get some idea of how far back down the mountain American politics has rolled consider that the biggest individual political decision George Bush and Michael Dukakis have made so far in their runs for the presidency is selecting Dan Quayle and Lloyd Bentsen as their running mates ,14,1
roll,"'' The rumbling you hear . .. is the sound of Cadwalader , Wickersham and Taft rolling over in their graves at having the name of their firm identified '' in this kind of letter , says former Chief Justice Burger ",16,1
roll,Mr. Ruder has such a zeal to regulate that two of his commissioners are ready to roll him off the gangplank ,16,1
roll,"Next month , A & P will roll out these jams and jellies , now sold only in New York , to its 986 stores in the U.S ",7,1
sleep,But many others constitute a sleeping giant best left unwakened ,5,1
sleep,"The focus on takeover issues provided market players with a chance to '' keep the juices flowing without going to sleep , '' said Edward P. Nicoski , a market analyst at Piper Jaffray & Hopwood , Minneapolis ",20,1
sleep,At Bobby 's house she is forthright in saying she wants to sleep with him ; why is she then accused of being devious ,12,1
sleep,"'' But I was n't marrying them or sleeping with them , and it did n't mean I wanted to have dinner with them . '",8,1
sleep,"'' Let sleeping authors lie , '' says Ms. Cade ",2,1
sleep,"'' It 's not very romantic to find out that the wonderful man you married is too noisy to sleep with , '' says Miss Van Buren , the columnist ",19,1
sleep,Everyone was sleeping with Noriega ,2,1
sleep,"But then , when they sleep together for the first time , he wakes up in the morning with her lying next to him and he knows something strange is happening to him ",5,1
sleep,"Perhaps the Logan regulators have made themselves a bed they can not sleep in , suggests Mr. Smith : '' An ideology of radical egalitarianism that sees people as uniform blocks of mud is what gives you the idea that 200 scouts are better than two CEOs . '",12,1
sleep,Reports from Afghanistan described experimental Soviet chemical or biological agents that put people to sleep without their knowing what was happening ,14,1
sleep,"This weapon could be extremely powerful , perhaps ideal for the European battlefield -- simply put attacking troops to sleep ",19,1
sleep,"Not only did this technique let sleeping elephants lie , as the '' Peaceable Kingdom '' exhibit demonstrates , it resulted in some very striking images ",6,1
sleep,"As Eliot wrote : '' In a warm haze , the sultry light is absorbed , not refracted , by grey stone . . . . '' and flowers do indeed '' sleep in empty silence . '",32,1
sleep,I would sleep better knowing Dan Quayle was in the National Guard than on the national ticket ,2,1
sleep,"'' If I had 10 patients at the hospital , I 'd sleep over . '",12,1
sleep,He takes a sip of brandy and adds an afterthought : '' America should go to sleep for 50 years so we can catch up . ',16,1
sleep,"Earlier , he explains to his girlfriend why , on a bet , he slept with a woman he did n't care about : '' A guy lays down a dare you got ta take it . '",14,1
sleep,"'' We 're not sleeping anymore , '' says Hans Decker , president of New York - based Siemens Capital Corp ",4,1
sleep,"After Charlie gets Karen to admit that she slept with Bobby to get him to choose her '' worthwhile '' project , Bobby reverts to type : He and his buddy will make the prison film after all and become rich , rich , rich ",8,1
sleep,"Customers should n't '' sleep too easily , '' because regulatory gaps remain , such as not requiring disclosure of charges , warns Helena Wiesner , research manager at Britain 's Consumers Association ",4,1
sleep,"He has tried to convince the public his company is n't , in his words , '' a nice building on the park with everybody sleeping inside . '",25,1
sleep,"The daughter of actress Tippi Hedren -LRB- the former model who became Alfred Hitchcock 's leading lady in '' The Birds , '' but whose career reputedly was dashed when she refused to sleep with him -RRB- , Ms. Griffith grew up in Hollywood 's fast lane ",33,1
sleep,"As simple as that sounds , Joseph Duffy , the assistant U.S. attorney in charge of the case , will have a tough time proving the charges to a federal court jury without also putting the panel to sleep ",38,1
smooth,"James Gatward , Television South 's chief executive , said his friendship with MTM chief executive officer , Arthur Price , helped smooth the way for a linkup with the small British company rather than a larger European partner ",22,1
smooth,"Mr. Campeau has promised to name a Federated team to lead the new Federated - Allied unit , which could smooth much of the anxiety ",20,1
smooth,U.S. defense analysts say the draft would create a mechanism to smooth out conflicts over design or work - sharing ,11,1
smooth,"There was market speculation yesterday that senior officials of Olympia & York may have met secretly with Michael D. Dingman , chairman and chief executive officer of Henley , in an effort to smooth over a rift between the two one - time suitors for Santa Fe , a Chicago - based railroad and energy concern ",33,1
smooth,Another factor that should smooth the process is simply the diminishing importance of the national contract ,4,1
smooth,"There was market speculation yesterday that senior officials of Olympia & York may have met secretly with Michael D. Dingman , chairman and chief executive officer of Henley , in an effort to smooth over a rift between the two one - time suitors for Santa Fe , a Chicago - based railroad and energy concern ",33,1
smooth,"International Business Machines Corp. will announce tomorrow a slew of telecommunications products that will smooth over some of the problems with large computer networks , industry sources said ",14,1
smooth,And Bank of Japan Governor Satoshi Sumita said the central bank would '' act appropriately and flexibly '' if needed to smooth currency and price movements ,21,1
smooth,But the launch was n't completely smooth ,6,1
smooth,Taking over a business from a parent is n't always smooth sailing ,10,1
smooth,They said the amounts were small and the action was interpreted as more an attempt to smooth volatility and slow the dollar 's ascent than to stop it ,16,1
smooth,"The oil deals were smoothed by Mr. Chatichai 's close personal ties with then - Saudi Oil Minister Ahmed Zaki Yamani , who was a former neighbor in Switzerland , and whose son used to spend holidays with Mr. Chatichai 's family ",4,1
smooth,The statesmen finally smoothed out the project by deciding to raise an additional billion dollars with a tax on natural gas ,3,1
smooth,"Noting that the market remains wary of the central banks , Jack Kessler , head of New York foreign - exchange operations for Chase Manhattan Bank , said : '' The key question is : Have the central banks been in to push the dollar down or smooth trading out ? '",47,1
smooth,"Even if the return to seasonals helps smooth month - to - month carry - overs from numbers that slipped through the cracks or were in error , there are still plenty of other items to complicate the trade series ",7,1
smooth,"Some traders said that the West German central bank was divesting itself of some of its U.S. government securities as a means of reducing its foreign reserves , swollen by more than two years of periodic interventions to smooth out the dollar 's decline ",38,1
smooth,The two firms retained management consultant Bradford Hildebrandt to analyze the compatibility of the firms and smooth the transition ,16,1
smooth,Dealers reported that the Bank of England intervened to smooth the pound 's rise as it hit an intraday high of $ 1.8850 ,9,1
smooth,What many French voters hope is that they will be electing a moderate president whose wilder tendencies have been smoothed by two uncomfortable years of rubbing shoulders with Mr. Chirac and the free market ,19,1
smooth,In Popular Front Hollywood it smoothed one 's career to evince a diffuse '' progressivism . ',5,1
smooth,"Typically , he says , a company that discovers irregularities asks the offending executive to resign without a pension or severance pay , and the affair is quietly smoothed over ",28,1
smooth,"One option being considered : Hire a clinic doctor as the company 's medical director in Wenatchee , partly to smooth relations ",20,1
smooth,"And at Mellon Bank Corp . , a followership workshop helped smooth a major restructuring in the corporate banking department ",11,1
smooth,"Edouard Balladur , finance minister of France , who in the adjoining columns today sets out his thoughts on smoothing the recent disruptions in the world economic system -LRB- see : '' Rebuilding an International Monetary System -- - Three Possible Approaches '' -- WSJ Feb. 23 , 1988 -RRB- ",19,1
smooth,"Though all the rough spots have n't been smoothed yet , the city 's already had sufficient success to serve as a model for Liverpool , Newcastle and those other northerners rich in little but the past ",8,1
smooth,"Vice Chairman William J. McDonough , a former State Department official and now the peacekeeper between First Chicago 's two executive camps , smooths it all over this way : '' A traumatic decision in 1986 became a no - brainer in 1987 . '",23,1
smooth,"In effect , the deficit has helped smooth out the wide swings in U.S. demand ",7,0
smooth,That 's partly because Iowa counties compute assessed valuation on a five - year rolling average that smoothes out peaks and valleys ,17,0
smooth,"At the same time , Coleco 's diversification plan -- which industry analysts approve of as a way to smooth out the company 's ups and down of the past -- has been disappointing so far ",19,0
smooth,Settlement of the dispute will smooth out a troublesome source of friction in U.S .- Canadian trade ,5,0
step,"Olivetti , the Italian electronics concern , stepped in and rescued the company by acquiring 79 % of the stock ",7,1
step,Who will now step into this maw is a question the company does n't have much time to puzzle over ,3,1
step,"Attorneys said the creditors recently voted 12 - 0 , with one abstention , to ask Mr. Toren to step down , but Mr. Toren said his decision was strictly his idea ",19,1
step,We told you the truth and we stepped up to those issues . ',7,1
step,West Point - Pepperell Inc. stepped up its attack on suitor William Farley with a lawsuit that seeks to block him from taking over the company ,5,1
step,"The management group backed by Reliance is led by J. Livingston Kosberg , the company 's former chairman , who stepped down this week to concentrate on the proposed recapitalization ",20,1
step,PS of New Hampshire stepped in after efforts by others to negotiate an agreement with MMWEC failed ,4,1
step,Mr. Kessler said : '' The market was so nervous and so short dollars that a panic set in and everybody started stepping over each other to buy their dollars back . ',22,1
step,"Since Judge Feinberg was in office when the change was made , he was not covered by the restriction and could have remained chief judge until he reached age 70 , when chief judges are required to step down ",37,1
step,"Last month , Judge Aguilar rejected a request by attorneys for Apple that he step aside because of his Hewlett - Packard connection ",14,1
step,The Democratic contender will step up attacks on Bush 's proposal to cut capital - gains taxes ,4,1
step,"My mission is to save the country , to establish a durable , irreversible democracy and to step down . '",17,1
step,'' Compaq has stepped into the market and is arguably the leader in performance and functions for the price ,3,1
step,"Francis Bouygues plans to step down tomorrow as chairman of the television station TF1 but will remain at the helm of Bouygues S.A . , the construction company he founded that controls the station , sources said ",4,1
step,"He also refused both domestic and U.S. calls to step aside for a compromise plebiscite candidate , who might have benefited from Chile 's economic boom while escaping the stigma of the Pinochet regime 's appalling humanrights record ",9,1
step,All the publicity caused the canine officer who had overlooked the dynamite to step forward ,13,1
step,"And as the DeRance account 's losses mounted , he stepped up the pace of his trading ",10,1
step,The stock has risen more than 17 % in less than two weeks on stepped up volume ,14,1
step,Israel 's army has stepped up training for poison - gas attacks ; troops now carry antidotes and gas masks that can be fitted with prescription lenses ,4,1
step,"On Wednesday , the Central Bank of the Philippines stepped into the foreign exchange market to sell $ 500 , 000 for pesos , pushing the dollar down to 21.293 pesos ",9,1
step,"'' People who are willing to step into the marketplace are really looking for an extra special premium , '' he said ",6,1
step,"To help make room , two members representing Newmont would step down ",10,1
step,"'' We ' ve got a party here that 's prepared to withdraw , to step down , '' says Andrej Novak , a Slovene journalist and publisher ",15,1
step,The Bank Board has been running Bell since it stepped in to take over the insolvent thrift in July 1985 ,9,1
step,"It is to correct for such gaps in market operations -LRB- or '' externalities , '' as economists call them -RRB- that governments have a responsibility to step in and lend a helping hand ",27,1
step,"Another area is management succession , which is looming large at GM . Vice Chairman Donald J. Atwood , who oversees GM 's high - tech subsidiaries , retires next year , and Chairman Smith is scheduled to step down in July 1990 ",38,1
step,"In Washington , former Treasury Secretary James A. Baker and former Federal Reserve Board Chairman Paul A. Volcker , architects of the present flagging international debt strategy , have both stepped down ",30,1
step,"Mr. Instone , 64 years old , stepped down in February from his posts as president and chief executive officer ",7,1
step,"Mr. Damore , who covered the incident for the Cape Cod News , is a disciplined and relentless writer who makes his case more devastating because he never steps back and editorializes ",28,1
step,"The Nasdaq Composite Index slumped to a 2 1 2-month low of 374.07 , down 4.88 , in quiet trading that underscored the simple problem of over - the - counter stock market : no one 's stepping up to the counter ",37,1
step,"Mr. Smith , 44 years old , succeeds Gary W. Rhodes , 40 , who has stepped down to chief financial officer for '' purely personal and family reasons , '' according to the company ",16,1
step,But concern about inflation stepped up Friday when the Labor Department announced that employment increased strongly in July and that hourly earnings rose at a 6 % annual pace ,4,1
step,"After making several major acquisitions , including American Motors Corp . , in 1986 and 1987 , Chrysler has spent this year trying to integrate those operations with its existing ones , and stepping up spending on technology to develop new products ",33,1
step,"Thrift liquidations may be stepped up through payouts to depositors , Bank Board Chairman Danny Wall said ",4,1
step,Amstrad is one of the last major personal - computer makers to sign such an accord with IBM . IBM has stepped up efforts to enforce its patent rights since launching its new line of PS 2 models in April 1987 ,21,1
step,"While the answer is n't clear , it is clear that Mr. Cristiani , who has headed Arena since Mr. D'Aubuisson stepped aside for him in 1986 , has altered the tone of its campaigning ",21,1
step,"The Bundesbank stepped in when the dollar was trading around 1.8440 marks , which was up from its levels late Friday , and continued selling dollars throughout the morning , dealers said ",2,1
step,"Deluxe balked and a competitor stepped in to accept the contract , startling investors ",5,1
step,Many are expected to step down to make way for a new generation of leaders more sensitive to public opinion in Taiwan ,4,1
step,"At the time the investors stepped in , Atlantic National Bank of Florida was in foreclosure proceedings , and a court had ruled that Rep. Chappell and his partner , William W. Austin , were personally obligated to repay about $ 172 , 000 , according to an attorney for the bank ",5,1
step,"What they are pushing is elimination or weakening of cost - of - living clauses , greater links between compensation and corporate performance , and more emphasis on lump - sum payments that do n't step up the wage base ",35,1
step,Byrd is expected to take the post next year when he steps down as Senate leader ,11,1
step,"Moreover , the latest resignations are bound to boost continuing efforts by White House intimates , Republican Party officials , aides to Vice President George Bush and others trying to convince President Reagan that Mr. Meese has become a major political liability and should step down ",44,1
step,"Traders said foreign investors were active sellers Wednesday , while domestic market operators were stepping in and out of the market following the action from overseas ",14,1
step,"The suit , filed against the unions representing pilots and machinists , stepped up the war over Eastern 's labor costs that has raged through the company , the Congress and the courts for more than a year ",12,1
step,"The date would give two breweries , which now produce beer for export only , time to step up production , the bill said ",17,1
step,"The KGB , he says , stepped in on his behalf , but all it could offer was an apartment , where he now lives , in a defense ministry complex ",6,1
step,"Mr. Liedtke , Pennzoil 's founder , stepped down as chief executive at the meeting ",7,1
step,Traders said only in the final hour did a few noticeable buyers step into the market ,12,1
step,"But Mr. Burns , the former deputy , resigned last week in unison with William Weld , an assistant attorney general , in an effort to force Mr. Meese to step down ",30,1
step,"But others -- including Pennsylvania 's two senators , Republicans Arlen Specter and John Heinz , Rep. Joseph McDade -LRB- R . , Pa. -RRB- and Rep. John Murtha -LRB- D . , Pa. -RRB- -- stepped in ",36,1
step,Mr. Brown recently stepped down as president of the University of South Florida ,3,1
step,"It also is likely to lead to an escalation in the clash between the church and the state , which has been raging since last month when several churches , including the Roman Catholic Church , stepped up their criticism of apartheid ",36,1
step,So lawmakers themselves are stepping into the void and drafting new aid packages ,4,1
step,"After a week of quiet climbing , Sears stepped in and Western Auto leapt 8 5 8 to 18 5 8 ",8,1
step,"Up stepped Cabbage Patch Kids , the industry 's biggest hit ever ",1,1
step,"By joining the hostile bid , Shearson stepped over the line investment banks have long considered but rarely , if ever , crossed ",7,1
step,"The nation 's two major opposition leaders , Kim Dae Jung and Kim Young Sam , stepped up their challenge to Mr. Roh Friday by announcing their intention to form a united party ",16,1
step,A Campeau spokeswoman said First Boston stepped in with bridge financing at the last moment yesterday because Security Pacific has n't completed reviewing details of Campeau 's latest offer ,6,1
step,He and others also figure Midwesterners are more likely than other citizens to step up and buy houses and durables if the manufacturing trend holds ,13,1
step,"Mr. Dill , 48 years old , succeeds Donald K. Thostenson , 53 , who stepped down for health reasons ",15,1
step,"Its chairman , Bruce Judge , stepped down as chief executive of Ariadne in favor of Mr. Cafiero ",6,1
step,"But when Sun became larger and '' decision making slowed , '' Mr. Khosla recalled , he stepped back from day - to - day management ",17,1
step,"If a lot of order - takers are drumming their fingers , the hostess can step up her spiel or drop the price ",15,1
step,"By taking full control of AEG , Daimler can step up implementation of its strategy of integrating AEG 's electronics business into its automotive and technology lines and reducing AEG 's former emphasis in consumer appliances ",9,1
step,"And everywhere Mr. Bush traveled last week , reporters demanded to know if the vice president believes Attorney General Edwin Meese should step down ",22,1
step,"Mr. Owen , who has been with the company since it was awarded to him and others in a court battle in 1976 , said he is stepping down because '' I ' ve got a number of other projects I want to work on , and I ' m getting married ",27,1
step,"Gillette Co. stepped up its attack on Coniston Partners , a New York investment group seeking four seats on Gillette 's board , saying Coniston acts on behalf of '' a web of as yet unidentified and undisclosed investors , '' including foreigners ",2,1
step,"Southdown Inc . , stepping up its efforts to take over Moore McCormack Resources Inc . , said it began soliciting consents to have Moore McCormack cancel its poison pill ",4,1
step,He rejects the suggestion that Gen. Noriega might have to step down ,10,1
step,"As previously reported , First RepublicBank Dallas had an unusually steep $ 600 million drop in average deposits one week last month after a rating service downgraded its deposit quality and reports that federal regulators stepped up scrutiny of the ailing banking concern ",35,1
step,"On Oct. 20 , when the financial system was on the brink of a standstill because of potential defaults , the Federal Reserve stepped in to nip the crisis in the bud ",23,1
step,"'' Meese 's pudgy shape and face give him no advantage at all , '' but '' Baker looks like someone who has just stepped out of Gentlemen 's Quarterly . '",24,1
step,"FIAT S.P.A . , the Italian auto maker , said it agreed to step up its collaboration with CIA . TELEFONICA NACIONAL DE ESPANA S.A. of Spain in the manufacturing of telecommunications equipment ",13,1
step,"Black & Decker Corp. stepped up pressure on American Standard Inc . , indicating that it might further sweeten its $ 65-a - share bid if financial information supports a higher figure ",4,1
step,"'' There is a weak - minded view that competitors have a moral obligation to step back '' and allow an official sponsor to reap all the benefits from a special event , says Jerry Welsh , former vice president for marketing at E.F. Hutton Group Inc . , who claims to have coined the phrase '' ambush marketing . '",15,1
step,But Philips said it would step up efforts to restructure its medical division so that it could be competitive on its own ,5,1
step,The Reagan administration is pushing for Noriega to step down and permit free elections ,8,1
step,"Generale de Belgique 's president , Rene Lamy , conceded that he could be forced to resign as a result of the demands that would be made by the new shareholders , but said he would step down willingly if it would ensure that the company would remain in Belgian hands ",36,1
step,It 's not that Mr. Ferri is n't trying to step aside ,10,1
step,"Eastern Airlines Inc. is stepping up its marketing war in the busy , competitive Northeast shuttle - service market , offering discounts of as much as 30 % for passengers buying tickets in bulk ",4,1
step,"But in recent weeks , it has stepped up criticism of the Aquino government and attracted a cross - section of old - time politicians ",7,1
step,"When he steps into BG 's shoes on Saturday , it will be in a Carnegie Hall vastly different from the one Mr. Goodman first scaled in 1938 ",2,1
step,Both the government and private industry have stepped up efforts to recruit back to Korea scientists who were trained and then stayed abroad ,7,1
step,That group maintains Forstmann Little had agreed to step aside if it did n't join in the management - Shearson bid ,8,1
step,"Two former TWA executives are also said to be interested in making an offer for TWA . Mr. Corr , who will step down as president at the end of the month , has in the past sought financial backing for such an offer ",22,1
step,The central banks may have to step up their efforts to support the dollar if new U.S. employment figures disappoint strongly bearish players this week ,6,1
step,"Tyson Foods Inc. stepped up its pursuit of Holly Farms Corp . , launching a hostile $ 52-a - share tender offer to acquire the chicken producer for about $ 941 million ",3,1
step,Judge Pollack 's refusal to step aside voluntarily sets the stage for a new round of legal battles between defense attorneys and the judge ,5,1
step,"The candidates will step up and swing at the fast ones , pitchouts and curves tossed by Ann Compton of ABC News , Andrea Mitchell of NBC News and Margaret Warner of Newsweek ",3,1
step,"International Business Machines Corp . , Siemens AG , and Bell Atlantic Corp. have stepped up their cooperative drive for a slice of the emerging European market for computerized telephone services ",14,1
step,"Like Mr. Bush , Mr. Dukakis wants to step up the use of '' clean '' natural gas by eliminating legal and regulatory barriers that block big gas users from bargaining directly with producers ",8,1
step,"But the World Bank effectively is stepping into the breach left by a recalcitrant IMF . Ironically , in an apparent attempt to challenge the U.S .- dominated international debt strategy , Mr. Camdessus -- who usually takes a soft line toward heavily indebted countries -- seems to have put the squabble with the U.S. before Argentina 's interests ",6,1
step,The four anchors '' are stepping over one another ,5,1
step,I was about to step forth on a dare from my editor when a spaced - out blonde weaved out of the crowd ,4,1
step,"Mr. Questrom 's appointment comes two months after he stepped down as vice chairman of Federated Department Stores , following its takeover by Campeau Corp. Acclaimed by analysts , Mr. Questrom is lauded for the revival of two ailing Federated divisions : Rich 's Department Stores in Atlanta and Bullock 's Bullock 's Wilshire in Los Angeles ",9,1
step,"In Tokyo , prices were lower in moderate trading as investors stepped aside before the release of U.S. trade figures and after an early buying spree concentrated in electricals ",11,1
step,"Such checks are bound to step up -- in the North Sea and elsewhere , industry officials said ",5,1
step,"Ansaldo , which until last year got about 20 % of its sales from building nuclear power plants , is trying to step up its role in transportation following Italy 's ban last year on further nuclear plant construction ",22,1
step,"'' If we do n't settle our disputes soon , '' he warns , '' the foreign companies may step in and dominate . '",19,1
step,Government investigators said they are stepping up efforts to gain the cooperation of numerous figures in the Pentagon bribery - and - fraud scandal and hope to obtain the assistance of dozens of key witnesses within two months ,5,1
step,"The tacky Formica kiosks from behind which East Berlin border guards stare down at entering visitors , the tinny board - game feel of East German currency , and the vanilla - white paint on the trams combine to make the visitor feel he 's stepped back in time to a hungrier , postwar Germany ",45,1
step,"While many analysts debate how last October 's stock market crash compares with the 1929 debacle , Martin J. Pring is stepping further back in time -- to Black Friday , 1869 ",21,1
step,"He confirmed that the U.S. is negotiating to persuade Noriega to step down , but refused to confirm he has approved a deal involving the dropping of U.S. drug charges ",11,1
step,"President Reagan stepped up the volume of this chorus this year by attacking such purportedly porky projects as a $ 900 , 000 catfish aquaculture facility in Stutgart , Ark . ; a $ 2.4 million grant for the '' tailored clothing industry , '' and a $ 5 million gondola transportation system at an Idaho resort area ",2,1
step,"Many insurers , including Cigna Corp . , Metropolitan Life Insurance Co . , and Prudential Insurance Co. of America , are stepping up pressure on companies to shed the traditional free - choice indemnity plans that reimburse employees for most of their medical costs while giving them total control over selecting a doctor ",22,1
step,The Duracell sale seems certain to step up pressure on management to sustain recent improvements in profit performance ,6,1
step,"Separately , the FAA expanded a directive to all airlines to step up their inspections of older Boeing 737 planes for possible metal fatigue , cracks and corrosion in the wake of the Aloha accident ",11,1
step,"Jaime Rosenthal said he was stepping down as President Azcona 's economic adviser , but staying on as vice president ",5,1
step,"Publications , which always have had the option of using private instead of second - class delivery , are now stepping up their own alternative delivery plans ",20,1
step,"Some police forces , for example , have stepped up use of a 20-year - old system called Vascar -LRB- Vehicle and Speed Computed and Recorded -RRB- ",8,0
step,"He maintains , '' It 's only a matter of time before these groups step over the line . '' They may begin rousting others they dislike -- people '' who are not the right skin color or the right religious persuasion , '' he says ",14,0
step,"He is stepping down this month to write a book , but Bill Bennett is more interesting even at political twilight than most cabinet officers are at high noon ",2,0
step,And no longer will spouses of nursing - home residents be forced into poverty paying for their loved ones ' care before Medicaid will step in ,24,0
step,"In the Reagan years , the federal government stepped aside , cutting aid to state and local government by a third -LRB- after inflation -RRB- , pushing deregulation and halting creation of new domestic programs ",8,0
step,"Iowa farmers were just as demanding as candidates approached that state 's contest 10 weeks ago , but those voters were stepping out of a portrait of American Gothic ",21,0
step,"The exception was Mr. Takeshita 's predecessor , Yasuhiro Nakasone , who stepped down in October after five years ",12,0
step,Some GOP insiders predict Treasury Secretary Baker will step in to direct the fall campaign ,8,0
step,"'' This is stepping further than we have before , but it 's the same concept as a bridge loan , helping out a client , '' said Stephen Waters , co - head of mergers with Mr. Hill ",3,0
step,A senior Afghan official said President Najibullah would n't step down to satisfy rebel conditions for joining the government as part of a year - old national reconciliation initiative ,9,0
step,"With the pace of the campaign now heating up , the two leaders will be stepping up their appearances : At least four more debates are scheduled between now and March ",15,0
stick,We 're stuck with stagnant real income and competitiveness problems in international markets unless productivity improves . ',2,1
stick,Unless Medicare wants to come up with the resources to fund competent inspection it looks as if we are going to be stuck with the work of the hacks currently doing the job ,22,1
stick,"Mississippi 's penchant for sticking with a senator , once elected , magnifies the importance of this campaign ",4,1
stick,"But rock - bottom discounters who stick to that philosophy limit themselves , he says , because '' We 'll always be a niche player for a certain type of client ",6,1
stick,"MISSED CONNECTIONS : If you 're bound for Denver but get stuck in Detroit for the night because of a missed connection , do n't expect the airline to help ",11,1
stick,"The Nasdaq composite index , stuck in a narrow range since the beginning of September , slipped 0.28 to 384.20 ",5,1
stick,"Instead of playing the distance runners ' dreary game of sticking with the pack until the last lap or two , he ran off by himself early and dared the boys to catch him ",10,1
stick,"David Seiders , chief economist for the National Association of Home Builders , is sticking to his forecast of mortgage rates of between 11 % and 11.5 % by year end ",14,1
stick,"The Agriculture Department stuck by last month 's estimates of drought damage to 1988 crop yields , predicting once again a 37 % plunge in the nation 's corn harvest and a 23 % drop in soybean production ",3,1
stick,Yesterday 's bond and yen sell - off in Japan occurred after central bank officials told local reporters the bank was sticking to that position ,21,1
stick,"'' To me there is absolutely no fun being stuck within the same four walls every day , '' she says ",9,1
stick,The Republican campaign is sticking to its story of not releasing Mr. Bush 's vice - presidential selection until Thursday ,4,1
stick,"Over - the - counter stocks , stuck in doldrums lately , managed a second consecutive advance yesterday as trading desks came to life for one of the few times this month ",7,1
stick,"One of the company 's managing directors , Seymour M. Lotsoff , said he is sticking to short - maturity bonds because '' I ' m not optimistic about interest rates . '",15,1
stick,"In early adulthood , she stuck with the Democratic Party , joining the protests for civil rights in the South ",5,1
stick,"Economists are sticking with predictions that Britain 's gross domestic product , or output of goods and services minus foreign income , will rise just 2 % or 3 % next year after rising about 4 % this year ",2,1
stick,He preferred to stick to instant photography . ',3,1
stick,"She 's been able to stick to this policy , largely because of the nature of her music ",5,1
stick,"The Soviet Germans generally are simple people with little education -- like America 's Pennsylvania Dutch , they ' ve stuck together in small Protestant communities and speak an antiquated German ",20,1
stick,"The confirmation of the money target did n't come as a surprise to the markets , especially after Bundesbank Vice President Helmut Schlesinger indicated last week that the central bank wants to stick to this goal ",32,1
stick,"One rival said he presumed that USX had made a strategic decision to reach certain profit levels and , in an effort to exert market leadership , stuck to it ",27,1
stick,"In Louisiana , CIT was stuck with repossessed ships that had supplied drilling platforms in the Gulf of Mexico ",5,1
stick,"Pop music did get stuck in the 1970s , as evidenced in the second film , '' The Gospel According to Al Green . '",4,1
stick,"'' The question is , how many times does Congress have to stick its hands in the meat grinder before it notices it hurts ? '",12,1
stick,Macmillan advisers said the company plans to stick with its proposal ,7,1
stick,'' It has taken a long time because there 's this inertia to stick with traditional media advertising and coupons . ',13,1
stick,"And before long , he had made up his mind to stick it to Bic ",11,1
stick,"Despite many gains , the sad truth is that most of Mr. Eastland 's time was spent sticking his finger in the dike of politically motivated attacks on Mr. Meese ",17,1
stick,"'' If the insurance industry gets stuck with even a quarter of the estimated cleanup costs , '' says Andre Maisonpierre , president of the Reinsurance Association of America , it will cause '' major insolvencies . '",6,1
stick,But yesterday Mr. Lawson said it would be '' pretty good anti - inflationary discipline '' if the pound '' can stick close '' to a level against the West German currency ,21,1
stick,"Some say that his absolute conviction in his own hunches may ultimately prove his undoing , that he could rapidly get stuck with multimillion - dollar losses if the market moves sharply against him and he refuses to admit that he is wrong ",21,1
stick,"While earnings from exploration and production were lackluster , the companies nonetheless stuck with plans to sharply increase spending in those areas ",12,1
stick,"If the charges stick , it could suggest that some concepts of freedom are a bit too broad ",3,1
stick,"Unfortunately , they wo n't work in the harbor tunnel where business travelers sometimes get stuck on the way in from the airport . . . ",15,1
stick,Mr. Manzi said Lotus 's strategy of designing compatible versions of 1 - 2 - 3 for many different computers besides International Business Machines Corp .- compatible personal computers is convincing more corporate buyers to stick with Lotus ,35,1
stick,"Since 1977 , fund manager Peter Lynch has stuck to the same basic strategy : buy any attractive stock , no matter what size or sector , or what the market is doing ",8,1
stick,"There are a host of reasons why the January price increase should be sticking and why prices might go up another few cents in July , when by tradition the industry will reset them ",13,1
stick,"Pressure mounted on Pakistan to sign an accord aimed at securing the withdrawal of about 115 , 000 Soviet troops from neighboring Afghanistan , but Islamabad appeared to be sticking to its demand for a new government in Kabul to oversee the pullout ",29,1
stick,"'' When I saw all the stories , I figured I better sell or I might get stuck , '' said one portfolio manager , who last week unloaded some shares of medium - sized OTC stocks rather than risk not being able to sell off the thinly traded shares if prices started to plunge ",6,1
stick,Mr. Barakat of Smith Barney said the fact that Saudi Arabia production has jumped along with the other 12 OPEC members is a '' really negative '' sign because the kingdom had been a great proponent of sticking to quotas ,37,1
stick,"Steelworkers , mineworkers , millworkers , and the like know that what they get they get only by sticking together and winning it at the bargaining table ",18,1
